seed_id,seed_title,direction,found_title,found_abstract,found_doi,found_year,found_venue,in_db_already,venue_rank_note,ref_source,kw_g1,kw_g2,kw_g3,kw_groups,picos_decision,reason
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,The impact of a self-avatar on cognitive load in immersive virtual reality,,10.1109/vr.2016.7504689,2016,IEEE Conference on Virtual Reality and 3D User Interfaces,N,CORE A*,S2,Y,Y,N,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,The effect of avatar model in stepping off a ledge in an immersive virtual environment,,10.1145/2804408.2804426,2015,ACM Symposium on Applied Perception,Y,CORE B,S2,Y,Y,N,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Dyadic interactions with avatars in immersive virtual environments: high fiving,,10.1145/2804408.2804410,2015,ACM Symposium on Applied Perception,Y,CORE B,S2,Y,Y,N,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Affordance Judgments in HMD-Based Virtual Environments: Stepping over a Pole and Stepping off a Ledge,,10.1145/2720020,2015,On Tap,Y,CORE C,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Eye Height Manipulations: A Possible Solution to Reduce Underestimation of Egocentric Distances in Head-Mounted Displays,,10.1145/2699254,2015,On Tap,Y,CORE C,S2,Y,N,Y,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Short Paper: A Video Self-avatar Influences the Perception of Heights in an Augmented Reality Oculus Rift,,10.2312/ve.20141358,2014,ICAT-EGVE,Y,未照合,S2,N,Y,Y,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Phenomenal regression to the real object in physical and virtual worlds,"In this paper, we investigate a new approach to comparing physical and virtual size and depth percepts that captures the involuntary responses of participants to different stimuli in their field of view, rather than relying on their skill at judging size, reaching or directed walking. We show, via an effect first observed in the 1930s, that participants asked to equate the perspective projections of disc objects at different distances make a systematic error that is both individual in its extent and comparable in the particular physical and virtual setting we have tested. Prior work has shown that this systematic error is difficult to correct, even when participants are knowledgeable of its likelihood of occurring. In fact, in the real world, the error only reduces as the available cues to depth are artificially reduced. This makes the effect we describe a potentially powerful, intrinsic measure of VE quality that ultimately may contribute to our understanding of VE depth compression phenomena.",10.1007/s10055-014-0257-x,2014,Virtual Reality,N,SJR Q1,S2,N,N,Y,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,A comparison of two cost-differentiated virtual reality systems for perception and action tasks,,10.1145/2628257.2628261,2014,ACM Symposium on Applied Perception,Y,CORE B,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Virtual travel collisions,,10.1145/2536764.2536772,2013,ACM Transactions on Applied Perception,Y,CORE B,S2,N,N,N,0,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Egocentric distance perception in large screen immersive displays,,10.1016/j.displa.2013.01.001,2013,Displays (Guildford),N,SJR Q2,S2,N,N,Y,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Realistic Interaction with Virtual Objects within Arm's Reach,,,2013,,N,,S2,N,N,N,0,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Minification affects verbal- and action-based distance judgments differently in head-mounted displays,,10.1145/2325722.2325727,2012,On Tap,Y,CORE C,S2,Y,N,Y,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,"Correlations Between Physiological Response, Gait, Personality, and Presence in Immersive Virtual Environments",,10.1162/pres_a_00100,2012,Presence - Teleoperators and Virtual Environments,N,SJR Q3,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Natural Interaction Metaphors for Functional Validations of Virtual Car Models,,10.1109/tvcg.2011.36,2011,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,N,N,N,0,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,The influence of eye height and avatars on egocentric distance estimates in immersive virtual environments,,10.1145/2077451.2077464,2011,Applied Perception in Graphics and Visualization,Y,未照合,S2,Y,Y,Y,3,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,"The influence of avatar (self and character) animations on distance estimation, object interaction and locomotion in immersive virtual environments",,10.1145/2077451.2077458,2011,Applied Perception in Graphics and Visualization,Y,未照合,S2,Y,Y,Y,3,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Egocentric distance judgments in a large screen display immersive virtual environment,,10.1145/1836248.1836258,2010,Applied Perception in Graphics and Visualization,Y,未照合,S2,Y,N,Y,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,The Effect of Viewing a Self-Avatar on Distance Judgments in an HMD-Based Virtual Environment,,10.1162/pres.19.3.230,2010,Presence - Teleoperators and Virtual Environments,Y,SJR Q3,S2,Y,Y,Y,3,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Avatar self-embodiment enhances distance perception accuracy in non-photorealistic immersive virtual environments,,10.1109/vr.2010.5444802,2010,IEEE Conference on Virtual Reality and 3D User Interfaces,Y,CORE A*,S2,Y,Y,Y,3,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Immersive virtual studio for architectural exploration,,10.1109/3dui.2010.5444705,2010,IEEE Symposium on 3D User Interfaces,N,未照合,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Analyzing the effect of a virtual avatar's geometric and motion fidelity on ego-centric spatial perception in immersive virtual environments,,10.1145/1643928.1643943,2009,Virtual Reality Software and Technology,Y,未照合,S2,Y,Y,N,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,"Distance Perception in Immersive Virtual Environments, Revisited",,10.1145/1620993.1620996,2006,IEEE Conference on Virtual Reality and 3D User Interfaces,Y,CORE A*,S2,Y,N,Y,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Breathing Motion Effects of a VR Avatar During Walking as a Method for Guiding User Perception,,10.5057/isase.2025-c000019,2025,International Symposium on Affective Science and Engineering,N,未照合,S2,Y,Y,N,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Comparing Modalities to Communicate Movement Amplitude During Tool Manipulation in a Shared Learning Virtual Environment,,10.2312/egve.20221270,2022,ICAT-EGVE,N,未照合,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Self Representation and Interaction in Immersive Virtual Reality,"Inserting a self-representation in Virtual Reality is an open problem with several implications for both the sense of presence and interaction in virtual environments. To cope the problem with low cost devices, we devise a framework to align the measurements of different acquisition devices used while wearing a tracked VR head-mounted display (HMD). Specifically, we use the skeletal tracking features of an RGB-D sensor (Intel Realsense d435) to build the user’s avatar, and compare different interaction technologies: a Leap Motion, the Manus Prime haptic gloves, and the Oculus Controllers. The effectiveness of the proposed systems is assessed through an experimental session, where an assembly task is proposed with the three different interaction mediums, with and without the self-representation. Users reported their feeling by answering the User Experience and Igroup Presence Questionnaires, and we analyze the total time to completion and the error rate.",10.5220/0010320402370244,2021,VISIGRAPP,N,CORE Multiconference,S2,Y,Y,N,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,AN ABSTRACT OF THE THESIS OF,,,2021,,N,,S2,N,N,N,0,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Immersion factors affecting perception and behaviour in a virtual reality power wheelchair simulator.,,10.1016/j.apergo.2016.05.003,2017,Applied Ergonomics,N,SJR Q1,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Investigating Embodied Interaction in Near-Field Perception-Action Re-Calibration on Performance in Immersive Virtual Environments,,,2017,,N,,S2,Y,Y,N,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Spatial Cognition Inside Building Information Models,,,2017,,N,,S2,N,N,N,0,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Evaluating the Effects of Immersive Embodied Interaction on Cognition in Virtual Reality,,,2017,,N,,S2,Y,Y,N,2,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Virtual Reality Interface Factors in a Power Wheelchair Simulator,,,2017,,N,,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,A Physiological Evaluation of Immersive Experience of a View Control Method using Eyelid EMG,"This paper describes that the number of blood-volume pulses (BVP) and the level of skin conductance (SC) increased more with increasing immersive impression with a view control method using eyelid electromyography in virtual environment (VE) than those with a mouse control method. We have developed the view control method and the visual feedback associated with electromyography (EMG) signals of movements of user’s eyelids. The method provides a user with more immersive experiences in a virtual environment because of strong relationship between eyelid movement and visual feedback. This paper reports a physiological evaluation experiment to compare it with a common mouse input method by measuring subjects’ physiological data of their fear of an open high place in a virtual environment. Based on the results, we find the eyelid-movement input method improves the user’s immersive impression more significantly than the mouse input method.",10.5220/0004719102240231,2014,International Conference on Physiological Computing Systems,N,未照合,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Distance: a framework for improving spatial cognition within digital architectural models,,,2014,,N,,S2,N,N,Y,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Adapting to Virtual Environments,,10.1201/b17360-31,2014,,N,,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Virtual reality capabilities of graphics engines,,,2013,,N,,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,HUMAN PERFORMANCE AND THE PERCEPTION OF ACTIONS IN IMMERSIVE VIRTUAL ENVIRONMENTS By,,,2012,,N,,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Augmented Virtual Studio for Architectural Exploration,,,2010,,N,,S2,N,N,N,0,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Gait Parameters in Stressful Virtual Environments,,,2010,,N,,S2,Y,N,N,1,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Perceived Affordances: Why do people wear virtual cooking pots on their heads?,,,2009,,N,,S2,N,N,N,0,,
23,The effect of self-embodiment on distance perception in immersive virtual environments,forward,Investigating the Effects of Embodiment on Presence in Stressful Immersive Virtual Environments using Physiological Monitoring,,,2008,,N,,S2,Y,Y,N,2,,
3,The Sense of Embodiment in Virtual Reality,backward,Projecting sensations to external objects: evidence from skin conductance response,,10.1098/rspb.2003.2364,2003,Proceedings of the Royal Society of London. Series B: Biological Sciences,N,未照合,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,Neural Basis of Embodiment: Distinct Contributions of Temporoparietal Junction and Extrastriate Body Area,,10.1523/jneurosci.0745-06.2006,2006,Journal of Neuroscience,N,SJR Q3,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Keeping in Touch with One's Self: Multisensory Mechanisms of Self-Consciousness,"Background The spatial unity between self and body can be disrupted by employing conflicting visual-somatosensory bodily input, thereby bringing neurological observations on bodily self-consciousness under scientific scrutiny. Here we designed a novel paradigm linking the study of bodily self-consciousness to the spatial representation of visuo-tactile stimuli by measuring crossmodal congruency effects (CCEs) for the full body. Methodology/Principal Findings We measured full body CCEs by attaching four vibrator-light pairs to the trunks (backs) of subjects who viewed their bodies from behind via a camera and a head mounted display (HMD). Subjects made speeded elevation (up/down) judgments of the tactile stimuli while ignoring light stimuli. To modulate self-identification for the seen body subjects were stroked on their backs with a stick and the felt stroking was either synchronous or asynchronous with the stroking that could be seen via the HMD. We found that (1) tactile stimuli were mislocalized towards the seen body (2) CCEs were modulated systematically during visual-somatosensory conflict when subjects viewed their body but not when they viewed a body-sized object, i.e. CCEs were larger during synchronous than during asynchronous stroking of the body and (3) these changes in the mapping of tactile stimuli were induced in the same experimental condition in which predictable changes in bodily self-consciousness occurred. Conclusions/Significance These data reveal that systematic alterations in the mapping of tactile stimuli occur in a full body illusion and thus establish CCE magnitude as an online performance proxy for subjective changes in global bodily self-consciousness.",10.1371/journal.pone.0006488,2009,PLoS ONE,Y,SJR Q1,Crossref,Y,Y,N,2,,
3,The Sense of Embodiment in Virtual Reality,backward,The body in the brain: neural bases of corporeal awareness.,,10.1016/s0166-2236(97)01136-3,1997,Trends in Neurosciences,N,SJR Q1,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Abnormalities in the awareness of action.,,10.1016/s1364-6613(02)01907-1,2002,Trends in Cognitive Sciences,N,SJR Q1,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,Out-of-body experience and autoscopy of neurological origin.,,10.1093/brain/awh040,2004,Brain : a journal of neurology,N,未照合,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Full-body illusions and minimal phenomenal selfhood.,,10.1016/j.tics.2008.10.003,2009,Trends in Cognitive Sciences,N,SJR Q1,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Rubber hands ‘feel’ touch that eyes see,,10.1038/35784,1998,Nature,N,SJR Q1,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,The rubber hand illusion: sensitivity and reference frame for body ownership.,,10.1016/j.concog.2007.01.001,2007,Consciousness and Cognition,N,SJR Q1,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Neural Representations of Self versus Other: Visual-Spatial Perspective Taking and Agency in a Virtual Ball-tossing Game,,10.1162/jocn.2006.18.6.898,2006,Journal of Cognitive Neuroscience,N,SJR Q4,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,"The ""sense of agency"" and its underlying cognitive and neural mechanisms.",,10.1016/j.concog.2008.03.004,2008,Consciousness and Cognition,N,SJR Q1,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,Body-extension versus body-incorporation: Is there a need for a body-model?,,10.1007/s11097-009-9121-y,2009,,N,,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,"Embodiment, ownership and disownership.",,10.1016/j.concog.2010.09.004,2011,Consciousness and Cognition,N,SJR Q1,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Movement and the Rubber Hand Illusion,,10.1068/p5921,2009,Perception,N,SJR Q3,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,The Experimental Induction of Out-of-Body Experiences,,10.1126/science.1142175,2007,Science,N,SJR -,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,That's My Hand! Activity in Premotor Cortex Reflects Feeling of Ownership of a Limb,,10.1126/science.1097011,2004,Science,N,SJR -,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,Threatening a rubber hand that you feel is yours elicits a cortical anxiety response,,10.1073/pnas.0610011104,2007,Proceedings of the National Academy of Sciences of the United States of America,N,SJR Q1,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,Defective recognition of one's own actions in patients with schizophrenia.,,10.1176/appi.ajp.158.3.454,2001,American Journal of Psychiatry,N,SJR Q1,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,Philosophical conceptions of the self: implications for cognitive science.,,10.1016/s1364-6613(99)01417-5,2000,Trends in Cognitive Sciences,N,SJR Q1,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,"Mechanisms underlying embodiment, disembodiment and loss of embodiment.",,10.1016/j.neubiorev.2007.07.001,2008,Neuroscience and Biobehavioral Reviews,N,SJR Q1,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Spatial cognition: evidence from visual neglect.,,10.1016/s1364-6613(03)00032-9,2003,Trends in Cognitive Sciences,N,SJR Q1,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,Explaining Away the Body: Experiences of Supernaturally Caused Touch and Touch on Non-Hand Objects within the Rubber Hand Illusion,"Background In rubber hand illusions and full body illusions, touch sensations are projected to non-body objects such as rubber hands, dolls or virtual bodies. The robustness, limits and further perceptual consequences of such illusions are not yet fully explored or understood. A number of experiments are reported that test the limits of a variant of the rubber hand illusion. Methodology/Principal Findings A variant of the rubber hand illusion is explored, in which the real and foreign hands are aligned in personal space. The presence of the illusion is ascertained with participants' scores and temperature changes of the real arm. This generates a basic illusion of touch projected to a foreign arm. Participants are presented with further, unusual visuotactile stimuli subsequent to onset of the basic illusion. Such further visuotactile stimulation is found to generate very unusual experiences of supernatural touch and touch on a non-hand object. The finding of touch on a non-hand object conflicts with prior findings, and to resolve this conflict a further hypothesis is successfully tested: that without prior onset of the basic illusion this unusual experience does not occur. Conclusions/Significance A rubber hand illusion is found that can arise when the real and the foreign arm are aligned in personal space. This illusion persists through periods of no tactile stimulation and is strong enough to allow very unusual experiences of touch felt on a cardboard box and experiences of touch produced at a distance, as if by supernatural causation. These findings suggest that one's visual body image is explained away during experience of the illusion and they may be of further importance to understanding the role of experience in delusion formation. The findings of touch on non-hand objects may help reconcile conflicting results in this area of research. In addition, new evidence is provided that relates to the recently discovered psychologically induced temperature changes that occur during the illusion.",10.1371/journal.pone.0009416,2010,PLoS ONE,N,SJR Q1,Crossref,N,Y,Y,2,,
3,The Sense of Embodiment in Virtual Reality,backward,Where Robots and Virtual Agents Meet,"Traditionally, social interaction research has concentrated on either fully virtually embodied agents (e.g. embodied conversational agents) or fully physically embodied agents (e.g. robots). For some time, however, both areas have started augmenting their agents’ capabilities for social interaction using ubiquitous and intelligent environments.We are placing different agent systems for social interaction along Milgram’s Reality-Virtuality Continuum—according to the degree they are embodied in a physical, virtual or mixed reality environment—and show systems that follow the next logical step in this progression, namely social interaction in the middle of Milgram’s continuum, that is, agents richly embodied in the physical and virtual world.This paper surveys the field of social interaction research with embodied agents with a particular view towards their embodiment forms and highlights some of the advantages and issues associated with the very recent field of social interaction with mixed reality agents.",10.1007/s12369-008-0002-2,2009,Int. J. Soc. Robotics,N,未照合,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Double tactile sensations evoked by a single visual stimulus on a rubber hand.,,10.1016/j.neures.2009.08.005,2009,Neurosciences research,N,未照合,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,"Is This My Hand I See Before Me? The Rubber Hand Illusion in Reality, Virtual Reality, and Mixed Reality",,10.1162/pres.15.4.455,2006,Presence - Teleoperators and Virtual Environments,N,SJR Q3,Crossref,Y,N,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Is This Hand for Real? Attenuation of the Rubber Hand Illusion by Transcranial Magnetic Stimulation over the Inferior Parietal Lobule,,10.1162/jocn.2009.21095,2009,Journal of Cognitive Neuroscience,N,SJR Q4,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,The role of gamma band oscillations and synchrony on rubber hand illusion and crossmodal integration.,,10.1016/j.bandc.2008.05.001,2009,Brain and Cognition,N,SJR Q1,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,,,10.1111/j.1468-2885.2004.tb00302.x,,,N,,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,Spatial aspects of bodily self-consciousness.,,10.1016/j.concog.2008.11.003,2009,Consciousness and Cognition,N,SJR Q1,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Functional and Neural Mechanisms of Embodiment: Importance of the Vestibular System and the Temporal Parietal Junction,,10.1515/revneuro.2006.17.6.643,2006,Reviews in the Neurosciences,N,SJR Q1,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Video Ergo Sum: Manipulating Bodily Self-Consciousness,,10.1126/science.1143439,2007,Science,N,SJR -,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,What is embodiment? A psychometric approach.,,10.1016/j.cognition.2007.12.004,2008,Cognition,N,SJR Q1,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Self awareness and the body image.,,10.1016/j.actpsy.2009.02.003,2009,Acta Psychologica,N,SJR Q1,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Body ownership and embodiment: vestibular and multisensory mechanisms.,,10.1016/j.neucli.2007.12.006,2008,Neurophysiologie clinique,N,SJR Q2,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,,,10.1145/566654.566630,,,Y,,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,Empirical perspectives from the self-model theory of subjectivity: a brief summary with examples.,,10.1016/s0079-6123(07)68018-2,2008,Progress in Brain Research,N,SJR Q4,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,Why are out-of-body experiences interesting for philosophers? The theoretical relevance of OBE research.,,10.1016/j.cortex.2008.09.004,2009,Cortex; a journal devoted to the study of the nervous system and behavior,N,未照合,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Psychologically induced cooling of a specific body part caused by the illusory ownership of an artificial counterpart,,10.1073/pnas.0803768105,2008,Proceedings of the National Academy of Sciences of the United States of America,N,SJR Q1,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Fake hands in action: embodiment and control of supernumerary limbs,"Demonstrations that the brain can incorporate a fake limb into our bodily representations when stroked in synchrony with our unseen real hand [(the rubber hand illusion (RHI)] are now commonplace. Such demonstrations highlight the dynamic flexibility of the perceptual body image, but evidence for comparable RHI-sensitive changes in the body schema used for action is less common. Recent evidence from the RHI supports a distinction between bodily representations for perception (body image) and for action (body schema) (Kammers et al. in Neuropsychologia 44:2430–2436, 2006). The current study challenges and extends these findings by demonstrating that active synchronous stroking of a brush not only elicits perceptual embodiment of a fake limb (body image) but also affects subsequent reaching error (body schema). Participants were presented with two moving fake left hands. When only one was synchronous during active touch, ownership was claimed for the synchronous hand only and the accuracy of reaching was consistent with control of the synchronous hand. When both fake hands were synchronous, ownership was claimed over both, but only one was controlled. Thus, it would appear that fake limbs can be incorporated into the body schema as well as the body image, but while multiple limbs can be incorporated into the body image, the body schema can accommodate only one.",10.1007/s00221-009-2104-y,2009,Experimental Brain Research,N,SJR Q3,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,VOLITION: A NEW EXPERIMENTAL APPROACH,,10.1111/j.1467-9450.1963.tb01326.x,1963,,N,,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,Multisensory Stimulation Can Induce an Illusion of Larger Belly Size in Immersive Virtual Reality,"Background Body change illusions have been of great interest in recent years for the understanding of how the brain represents the body. Appropriate multisensory stimulation can induce an illusion of ownership over a rubber or virtual arm, simple types of out-of-the-body experiences, and even ownership with respect to an alternate whole body. Here we use immersive virtual reality to investigate whether the illusion of a dramatic increase in belly size can be induced in males through (a) first person perspective position (b) synchronous visual-motor correlation between real and virtual arm movements, and (c) self-induced synchronous visual-tactile stimulation in the stomach area. Methodology Twenty two participants entered into a virtual reality (VR) delivered through a stereo head-tracked wide field-of-view head-mounted display. They saw from a first person perspective a virtual body substituting their own that had an inflated belly. For four minutes they repeatedly prodded their real belly with a rod that had a virtual counterpart that they saw in the VR. There was a synchronous condition where their prodding movements were synchronous with what they felt and saw and an asynchronous condition where this was not the case. The experiment was repeated twice for each participant in counter-balanced order. Responses were measured by questionnaire, and also a comparison of before and after self-estimates of belly size produced by direct visual manipulation of the virtual body seen from the first person perspective. Conclusions The results show that first person perspective of a virtual body that substitutes for the own body in virtual reality, together with synchronous multisensory stimulation can temporarily produce changes in body representation towards the larger belly size. This was demonstrated by (a) questionnaire results, (b) the difference between the self-estimated belly size, judged from a first person perspective, after and before the experimental manipulation, and (c) significant positive correlations between these two measures. We discuss this result in the general context of body ownership illusions, and suggest applications including treatment for body size distortion illnesses.",10.1371/journal.pone.0016128,2011,PLoS ONE,Y,SJR Q1,Crossref,Y,Y,Y,3,,
3,The Sense of Embodiment in Virtual Reality,backward,Somatosensory evoked potentials during a rubber-hand illusion in schizophrenia.,,10.1016/s0920-9964(03)00057-4,2003,Schizophrenia Research,N,SJR Q1,Crossref,N,N,N,0,,
3,The Sense of Embodiment in Virtual Reality,backward,If I Were You: Perceptual Illusion of Body Swapping,"The concept of an individual swapping his or her body with that of another person has captured the imagination of writers and artists for decades. Although this topic has not been the subject of investigation in science, it exemplifies the fundamental question of why we have an ongoing experience of being located inside our bodies. Here we report a perceptual illusion of body-swapping that addresses directly this issue. Manipulation of the visual perspective, in combination with the receipt of correlated multisensory information from the body was sufficient to trigger the illusion that another person's body or an artificial body was one's own. This effect was so strong that people could experience being in another person's body when facing their own body and shaking hands with it. Our results are of fundamental importance because they identify the perceptual processes that produce the feeling of ownership of one's body.",10.1371/journal.pone.0003832,2008,PLoS ONE,N,SJR Q1,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,The Perspective Matters! Multisensory Integration in Ego-Centric Reference Frames Determines Full-Body Ownership,Recent advances in experimental science have made it possible to investigate the perceptual processes involved in generating a sense of owning an entire body. This is achieved by full-body ownership illusions which make use of specific patterns of visual and somatic stimuli integration. Here we investigate the fundamental question of the reference frames used in the process of attributing an entire body to the self. We quantified the strength of the body-swap illusion in conditions where the participants were observing this artificial body from the perspective of the first or third person. Consistent results from subjective reports and physiological recordings show that the first person visual perspective is critical for the induction of this full-body ownership illusion. This demonstrates that the multisensory integration processes producing the sense of corporeal self operates in an ego-centric reference frame.,10.3389/fpsyg.2011.00035,2011,Front. Psychology,N,未照合,Crossref,N,Y,N,1,,
3,The Sense of Embodiment in Virtual Reality,backward,Visuotactile learning and body representation: An ERP study with rubber hands and rubber objects,"We studied how the integration of seen and felt tactile stimulation modulates somatosensory processing, and investigated whether visuotactile integration depends on temporal contiguity of stimulation, and its coherence with a preexisting body representation. During training, participants viewed a rubber hand or a rubber object that was tapped either synchronously with stimulation of their own hand, or in an uncorrelated fashion. In a subsequent test phase, somatosensory event-related potentials (ERPs) were recorded to tactile stimulation of the left or right hand, to assess how tactile processing was affected by previous visuotactile experience during training. An enhanced somatosensory N140 component was elicited after synchronous, compared with uncorrelated, visuotactile training, irrespective of whether participants viewed a rubber hand or rubber object. This early effect of visuotactile integration on somatosensory processing is interpreted as a candidate electro-physiological correlate of the rubber hand illusion that is determined by temporal contiguity, but not by preexisting body representations. ERP modulations were observed beyond 200 msec poststimulus, suggesting an attentional bias induced by visuotactile training. These late modulations were absent when the stimulation of a rubber hand and the participant's own hand was uncorrelated during training, suggesting that preexisting body representations may affect later stages of tactile processing.",10.1162/jocn.2008.20022,2008,Journal of Cognitive Neuroscience,N,SJR Q4,Crossref,N,Y,N,1,,
